index	hash	short_hash	date	author	prefix	category_hint	subject	reachable_from_head_main
911	3150127f82e1cabcf8fc5aae973a8b62cd78c645	3150127f	2026-04-30T21:43:41+08:00	林禹安	feat	aero_avl_vsp_airfoil	feat: 新增 main wing OpenVSP reference solver smoke	yes
912	ee09c8cdb00fb60ad475a502d46a204cb2b40aaf	ee09c8cd	2026-04-30T21:46:50+08:00	林禹安	feat	aero_avl_vsp_airfoil	feat: 納入 main wing OpenVSP reference readiness	yes
913	8cd9058135cb8ef15cd25a1211213636787c2534	8cd90581	2026-04-30T21:54:09+08:00	林禹安	feat	aero_avl_vsp_airfoil	feat: 新增 main wing OpenVSP reference 40 iteration smoke	yes
914	453cf4cd613ebab79c17f1663be66f516b03c829	453cf4cd	2026-04-30T21:57:38+08:00	林禹安	feat	other	feat: 納入 main wing solver budget readiness	yes
915	0ba4ef964396976eb1fe4e3435d16cfa97f1cca3	0ba4ef96	2026-04-30T21:59:45+08:00	林禹安	refactor	other	refactor: 自動選取 main wing solver budget probe	yes
916	3bd5237391f58ff4d0d0ab38d523f35bc670262a	3bd52373	2026-04-30T22:04:25+08:00	林禹安	feat	aero_avl_vsp_airfoil	feat: 新增 main wing OpenVSP reference 80 iteration smoke	yes
917	bf5d031ac76e1f682a86a92e295cab21f59d73a4	bf5d031a	2026-04-30T22:05:41+08:00	林禹安	docs	high_fidelity_mesh_su2	docs: 補充 main wing solver mesh quality 判讀	yes
918	0d8f844ceced94d0fe5fac0aee4f3997560d845d	0d8f844c	2026-04-30T22:08:45+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: 解析 SU2 solver mesh quality 指標	yes
919	819ba818650cf3abb3d78eb466d6423aeb9cf89c	819ba818	2026-04-30T22:11:30+08:00	林禹安	docs	planning_docs_reports	docs: 更新 main wing 80 iteration quality 指標	yes
920	429ffaf8b5006989cb11117dc6458b3e882dfb53	429ffaf8	2026-04-30T22:15:03+08:00	林禹安	feat	other	feat: 將 main wing solver quality 接入 readiness	yes
921	b5ae68c16cde6ea9249bf595e0313043fe24562d	b5ae68c1	2026-04-30T22:25:52+08:00	林禹安	feat	other	feat: 新增 main wing solver budget comparison	yes
922	6b964c83b768869467c20a5600625454762390f1	6b964c83	2026-04-30T22:39:38+08:00	林禹安	feat	other	feat: 揭露 main wing 實網格品質警訊	yes
923	abdd08ff818e4c3644f70cec8ea7cf50af3bb9db	abdd08ff	2026-04-30T22:55:26+08:00	林禹安	feat	other	feat: 加入 main wing CL 驗收 gate	yes
924	630884a093dd47fdd44e652b4971c450d534a861	630884a0	2026-04-30T23:06:57+08:00	林禹安	feat	other	feat: 新增 main wing 升力驗收診斷	yes
925	06bada644b80768d6b26dd729bdab8776168737b	06bada64	2026-04-30T23:10:55+08:00	林禹安	docs	planning_docs_reports	docs: 固定 main wing solver 驗證政策	yes
926	37ddb6760473fe95673223a01e41aa3d07be46d9	37ddb676	2026-04-30T23:18:12+08:00	林禹安	feat	other	feat: 補上 main wing 幾何迎角 provenance	yes
927	11e2aeb3c44aa8af9fe5c62b7f6a3fc417cfddc1	11e2aeb3	2026-04-30T23:22:35+08:00	林禹安	feat	other	feat: 串接 main wing readiness 升力驗收	yes
928	b52bf72c62fc5bce34380afd80f88fda945659c6	b52bf72c	2026-04-30T23:27:50+08:00	林禹安	feat	aero_avl_vsp_airfoil	feat: 補上 main wing VSPAERO panel 參考證據	yes
929	81f046b80a8cab4888981ee4466cfe7be24153cf	81f046b8	2026-04-30T23:29:44+08:00	林禹安	feat	other	feat: 納入 main wing panel 參考 readiness	yes
930	86d4b837623fd1add56575d12bcf889a26bf3fa8	86d4b837	2026-04-30T23:37:39+08:00	林禹安	feat	other	feat: 補強 main wing reference span provenance	yes
931	4d7ed28b96024916ce542a5a6d3fae729cc3772d	4d7ed28b	2026-04-30T23:41:39+08:00	林禹安	feat	aero_avl_vsp_airfoil	feat: 納入 main wing OpenVSP reference gate readiness	yes
932	1508c2c0f72caaade804f01d910e6098018eb33c	1508c2c0	2026-04-30T23:46:26+08:00	林禹安	feat	other	feat: 補強 main wing 升力缺口診斷	yes
933	574a837a251213b106e31019d44867131a921f9b	574a837a	2026-04-30T23:53:04+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: 新增 main wing SU2 force marker audit	yes
934	8e908279d07b2a59ab094ceb9f59218f8da5f771	8e908279	2026-04-30T23:55:34+08:00	林禹安	feat	other	feat: 納入 main wing force marker readiness	yes
935	dc7daa7d8b5ba53130298d43facaac3f7d656071	dc7daa7d	2026-05-01T00:06:27+08:00	林禹安	feat	planning_docs_reports	feat: 新增 main wing surface force output audit	yes
936	29e8946e2289f9b29f1c366ff0ea0f9d57ac0c88	29e8946e	2026-05-01T00:10:51+08:00	林禹安	feat	other	feat: 納入 main wing surface force readiness	yes
937	38127ddf4db22ba3bf196a85f17b0aec3f2e5e85	38127ddf	2026-05-01T00:14:12+08:00	林禹安	fix	tests_fixes_hardening	fix: 保留 main wing solver surface force outputs	yes
938	76a50f9cc9f0102890604483ab98d8ca8c5848bc	76a50f9c	2026-05-01T00:23:59+08:00	林禹安	feat	other	feat: 更新 main wing surface force rerun 證據	yes
939	b1b1196a7746627e48720727dd7d5b2a0e4317eb	b1b1196a	2026-05-01T00:30:02+08:00	林禹安	feat	other	feat: 明確要求 main wing forces breakdown 輸出	yes
940	ef1039cc134ef8754b8c8d910954c84021b510d4	ef1039cc	2026-05-01T00:36:26+08:00	林禹安	feat	other	feat: 保留 main wing forces breakdown 實證	yes
941	d4fc6374ae914bb6e96bba5708d70f828b96d1af	d4fc6374	2026-05-01T00:42:25+08:00	林禹安	feat	other	feat: 解析 main wing forces breakdown 升力缺口	yes
942	d3efd2c66262cb87dbd54269d0d7fb304ddb1875	d3efd2c6	2026-05-01T00:48:47+08:00	林禹安	feat	other	feat: 納入 main wing force breakdown 升力診斷	yes
943	b77035f0331ce76296ac7bed44802c604eda6008	b77035f0	2026-05-01T00:53:15+08:00	林禹安	feat	planning_docs_reports	feat: 保留 main wing solver handoff provenance	yes
944	23b529fe801c7db9d974c59a874ebcb00ecf7c7b	23b529fe	2026-05-01T01:01:06+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: 新增 main wing panel SU2 升力缺口診斷	yes
945	b78c18fb20469530d926c9ebd64716173456ab10	b78c18fb	2026-05-01T01:14:04+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: 新增 main wing SU2 mesh normal audit	yes
946	7d026c16c7e4a479ad42a01e0193cea122ff4715	7d026c16	2026-05-01T01:22:30+08:00	林禹安	feat	planning_docs_reports	feat: 補上 main wing panel wake semantics audit	yes
947	a16ed56d7e0f6c24f0faf341ec82b9a3b051cb23	a16ed56d	2026-05-01T01:31:20+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: 補上 main wing SU2 surface topology audit	yes
948	c141e89cee54ac7311ccb2a3a530f9ba7aa0b409	c141e89c	2026-05-01T01:40:49+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: 定位 main wing SU2 topology defects	yes
949	b8b75dbd64297a05f777179090ce43f13cfc52b1	b8b75dbd	2026-05-01T01:51:53+08:00	林禹安	feat	aero_avl_vsp_airfoil	feat: 對齊 main wing OpenVSP defect station audit	yes
950	dad2ea09fe01b2a1228d5dd02164563fbc337605	dad2ea09	2026-05-01T02:02:36+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: 追蹤 main wing Gmsh defect entities	yes
951	1fc6de807b2cdcfaa7457af97c9b470ec361b154	1fc6de80	2026-05-01T02:13:03+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: 驗證 main wing Gmsh station curves	yes
952	3ffe18b0ba28c7d7d5d51197e85b69dbd8011272	3ffe18b0	2026-05-01T02:22:42+08:00	林禹安	feat	tests_fixes_hardening	feat: 建立 main wing station topology fixture	yes
953	6aaea578d66a6c2967d7650b224608087989a51e	6aaea578	2026-05-01T02:30:01+08:00	林禹安	feat	tests_fixes_hardening	feat: 固定 main wing station seam repair gate	yes
954	ddce7b056df5f4ed83ab7b0694abda5374a4427c	ddce7b05	2026-05-01T02:49:07+08:00	林禹安	feat	other	feat: 補上 main wing station seam BRep hotspot probe	yes
955	d15e150257090ecb918f1457861ac8ddfd09e336	d15e1502	2026-05-01T02:58:01+08:00	林禹安	feat	other	feat: 補上 main wing station seam same-parameter feasibility	yes
956	f314d83cc5e8d5a60b44615814b8b8c4e6ee9485	f314d83c	2026-05-01T03:06:00+08:00	林禹安	docs	planning_docs_reports	docs: 更新 main wing station seam 現況	yes
957	0f1a7d6460d99a3b361a90d3fe691cee3b676583	0f1a7d64	2026-05-01T03:17:34+08:00	林禹安	feat	tests_fixes_hardening	feat: 補上 main wing station seam ShapeFix feasibility	yes
958	3697a01aee9834957aac3b553976e62c21835428	3697a01a	2026-05-01T03:34:49+08:00	林禹安	feat	other	feat: 追蹤 main wing station seam export source	yes
959	f6aae1f765c8f2b0b413a5d3203d39278451d2ab	f6aae1f7	2026-05-01T03:54:00+08:00	林禹安	feat	other	feat: 補上 main wing station seam export strategy probe	yes
960	bf924f72b54d934d01d119f5c45df13bfda4bdf6	bf924f72	2026-05-01T04:06:07+08:00	林禹安	feat	other	feat: 補上 main wing station seam internal cap probe	yes
961	13a53b37de1e45b802bb419fc043b03bc6d2a3a7	13a53b37	2026-05-01T04:24:30+08:00	林禹安	feat	aero_avl_vsp_airfoil	feat: 補上 main wing station seam profile resample strategy probe	yes
962	2f5610ec82911d479bd40abaa6409b1d0749d4fd	2f5610ec	2026-05-01T04:40:35+08:00	林禹安	feat	aero_avl_vsp_airfoil	feat: 補上 main wing profile-resample BRep 驗證	yes
963	9a0a94bf654833bad172254180144bc1c5428ffa	9a0a94bf	2026-05-01T04:50:55+08:00	林禹安	feat	aero_avl_vsp_airfoil	feat: 補上 main wing profile-resample 修復可行性驗證	yes
964	b601c1c6a77a8bef4af58a0888f25e2a5240338b	b601c1c6	2026-05-01T05:07:24+08:00	林禹安	fix	tests_fixes_hardening	fix: 修正 main wing panel CLi 語意稽核	yes
965	d32a1aeacd1373cd254fc942593f5407a7c62774	d32a1aea	2026-05-01T05:25:44+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: 補上 main wing mesh quality hotspot audit	yes
966	9e00509a8132768380ce4826d8d8a48e273c8916	9e00509a	2026-05-01T05:46:40+08:00	林禹安	feat	aero_avl_vsp_airfoil	feat: 補上 main wing profile parametrization 稽核	yes
967	92ddc1c3741e7f8dbdb56eaab02570a79d7291dc	92ddc1c3	2026-05-01T06:04:51+08:00	林禹安	feat	other	feat: 補上 main wing side-aware 參數化候選	yes
968	2a09cddcabbc10481b4c49ba753445f433ca9066	2a09cddc	2026-05-01T06:21:15+08:00	林禹安	feat	other	feat: 補上 main wing side-aware BRep 驗證	yes
969	1df1cce0228b35a8cf83e15f9c9e0a2d7b8f18a2	1df1cce0	2026-05-01T06:42:10+08:00	林禹安	feat	structure_inverse_jig_dual_beam	feat: 補上 main wing side-aware PCurve residual 診斷	yes
970	5ca0dcbe5ea40a7455a72909b52e6eaad3978999	5ca0dcbe	2026-05-01T07:02:34+08:00	林禹安	feat	other	feat: 補上 main wing side-aware metadata 修復探針	yes
971	56d1c736338c5ec3d940b0174ad5354f7c2ce164	56d1c736	2026-05-01T07:31:28+08:00	林禹安	feat	foundation_openmdao_api_ci	feat: 補上 main wing side-aware PCurve metadata builder 探針	yes
972	7310fe16e9e0c610a08001d6afe74578df3db4c3	7310fe16	2026-05-01T07:54:16+08:00	林禹安	feat	foundation_openmdao_api_ci	feat: 補上 main wing side-aware projected PCurve builder 探針	yes
973	09d8c5f83ca5cf69c89b59458bad5324e73b5f75	09d8c5f8	2026-05-01T08:16:41+08:00	林禹安	feat	other	feat: 補上 main wing side-aware export opcode variant 探針	yes
974	b0aef795ee03041256d71202548673e5a069bec0	b0aef795	2026-05-01T08:29:38+08:00	林禹安	feat	planning_docs_reports	feat: 補上 main wing export metadata source audit	yes
975	57b91212707c498a09776d3bc5472aaa07994620	57b91212	2026-05-01T08:46:17+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: 補上 main wing export format boundary probe	yes
976	9e712fc6071c4164854f25449de381f2857c0f34	9e712fc6	2026-05-01T10:16:47+08:00	林禹安	docs	high_fidelity_mesh_su2	docs: add mesh-native route implementation plan	yes
977	56fbdf335cf3866029da3960c2f4b29fe5c26a38	56fbdf33	2026-05-01T10:19:49+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: register mesh-native lifting surface route	yes
978	4958ad69f18333ce8aa42749008c65531be4014a	4958ad69	2026-05-01T10:23:00+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add mesh-native wing surface builder	yes
979	ce6cff569edb52342620638f762c38bf4941b691	ce6cff56	2026-05-01T10:25:06+08:00	林禹安	test	validation_calculix_fem_apdl	test: add mesh-native topology validation gates	yes
980	0227a90d1cf3883f4d4127663fd729799cb551ba	0227a90d	2026-05-01T10:27:39+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: load mesh-native wing manifests	yes
981	4181bb079d81291502ce304957c88235e0eddda5	4181bb07	2026-05-01T10:34:04+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add mesh-native farfield boundary shell	yes
982	f42d7bc04b076b79353b4d7e6382c76ae80f2d54	f42d7bc0	2026-05-01T10:35:35+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: serialize mesh-native marker patches	yes
983	9051c9c60c812bd0e47714f7b9198a4626df5570	9051c9c6	2026-05-01T10:37:41+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: write mesh-native Gmsh surface markers	yes
984	0b24356d4d45866056c28e600069b2040d15ad8a	0b24356d	2026-05-01T10:47:41+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add mesh-native SU2 structured smoke writer	yes
985	be7eab6326451bd404c48668a11238cf2f1b603a	be7eab63	2026-05-01T10:50:17+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add mesh-native SU2 smoke case writer	yes
986	a88db3606adb79858b65d3d779a0623c72df1e6c	a88db360	2026-05-01T10:53:57+08:00	林禹安	test	high_fidelity_mesh_su2	test: add mesh-native SU2 solver smoke harness	yes
987	a064c74c5422d28385bf4426db480fd47a3233cf	a064c74c	2026-05-01T10:57:34+08:00	林禹安	docs	high_fidelity_mesh_su2	docs: record mesh-native SU2 smoke evidence	yes
988	781bcac4c63b55eff1d608f29d89cf5187406bfb	781bcac4	2026-05-01T11:02:09+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add mesh-native faceted Gmsh volume route	yes
989	38a8d83d5c125003cffc313ab8615b8d798d1f40	38a8d83d	2026-05-01T11:04:59+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add faceted mesh-native SU2 smoke runner	yes
990	b389640f53c1637667ac7e1b343c00b607e55cab	b389640f	2026-05-01T11:09:55+08:00	林禹安	docs	high_fidelity_mesh_su2	docs: record faceted mesh-native SU2 smoke evidence	yes
991	f89381afcf877651f82ce02465ba88547f0b4145	f89381af	2026-05-01T11:13:55+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add Black Cat mesh-native AVL bridge	yes
992	91a195eea4ba3e8b0805d9106f80b74b6616e485	91a195ee	2026-05-01T11:16:00+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add Black Cat mesh-native SU2 smoke runner	yes
993	6adaaa2be9143c4c583a8a432a0ce10eb956b1b9	6adaaa2b	2026-05-01T11:18:12+08:00	林禹安	docs	high_fidelity_mesh_su2	docs: record Black Cat mesh-native SU2 smoke evidence	yes
994	dd3a240b93e8c65e7daa5ebb8855c9d24061eca6	dd3a240b	2026-05-01T11:19:09+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: clarify mesh-native SU2 smoke caveat	yes
995	93a5259a70de4b9723e7530b65a0a916b7646773	93a5259a	2026-05-01T11:41:07+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: orient mesh-native boundary surfaces outward	yes
996	71681fa820884942a78ede2e78a994a714bd13da	71681fa8	2026-05-01T11:46:14+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add mesh-native faceted refinement ladder	yes
997	7206a75ed4dfeb580c4e23af1101b500cbad5427	7206a75e	2026-05-01T11:48:02+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add Black Cat mesh-native refinement ladder	yes
998	66c05e3f13958f4287374fae94c2c3ba086c9dd7	66c05e3f	2026-05-01T11:51:01+08:00	林禹安	docs	high_fidelity_mesh_su2	docs: record Black Cat mesh-native refinement ladder	yes
999	20127eda505bc444741ebbe22da258b6ec3a89b6	20127eda	2026-05-01T11:56:03+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add wing-local faceted mesh sizing	yes
1000	6f53ef8797c3648a9f12d6c03e280e225c85d74b	6f53ef87	2026-05-01T11:57:46+08:00	林禹安	docs	planning_docs_reports	docs: record Black Cat local refinement ladder	yes
1001	58c4b746e35d0be994f80a25ea4becb632eb261e	58c4b746	2026-05-01T12:00:44+08:00	林禹安	feat	other	feat: add coupled Black Cat refinement ladder	yes
1002	0a49a01eb2334dd028dfea5e5a531403fd575afa	0a49a01e	2026-05-01T12:02:08+08:00	林禹安	fix	tests_fixes_hardening	fix: warn on near-zero tet quality	yes
1003	3b0b0310847d3f542b4eb3ac7330b02ea7effb94	3b0b0310	2026-05-01T12:38:03+08:00	林禹安	feat	other	feat: add Black Cat spanwise station subdivision	yes
1004	a80941796f545511333682d202b675a27c67b06b	a8094179	2026-05-01T12:39:30+08:00	林禹安	feat	other	feat: add spanwise sweep to coupled Black Cat ladder	yes
1005	43b8b6264afe92617ded8ac4dbb42df3c5b82cdf	43b8b626	2026-05-01T12:42:51+08:00	林禹安	feat	other	feat: summarize coupled ladder quality warnings	yes
1006	c4fbed06383ee2559c32769270ca6f388a88244c	c4fbed06	2026-05-01T12:46:33+08:00	林禹安	docs	planning_docs_reports	docs: record Black Cat span chord coupled ladder	yes
1007	ad07472b97f2ccc7fb21e952daea4acd2377eb48	ad07472b	2026-05-01T12:51:33+08:00	林禹安	feat	other	feat: add wing feature refinement boxes	yes
1008	e87cb0a485f1ec754568fafc6713abd6bb594b75	e87cb0a4	2026-05-01T12:53:47+08:00	林禹安	feat	other	feat: sweep feature refinement sizes	yes
1009	daedf700556347ea3c14eedd48d4dda7e850de6c	daedf700	2026-05-01T12:55:18+08:00	林禹安	docs	planning_docs_reports	docs: record Black Cat feature refinement sweep	yes
1010	296b241e65dbc8a2fd3e580947e1ec2c4ac83420	296b241e	2026-05-01T13:12:31+08:00	林禹安	feat	candidate_go_mode_closure	feat: select quality-safe mesh candidate	yes
1011	7868802cf661a7f213eeb6268b095d0a7dcbf5e9	7868802c	2026-05-01T13:17:44+08:00	林禹安	docs	high_fidelity_mesh_su2	docs: record Black Cat high density mesh probe	yes
1012	08e0245def113a937485e21f3dc05d42e4e4df2b	08e0245d	2026-05-01T13:20:39+08:00	林禹安	docs	high_fidelity_mesh_su2	docs: record high density SU2 smoke	yes
1013	c13629e7d1476a57849e85f9d02a91be01b4c9a5	c13629e7	2026-05-01T13:22:46+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: select cheapest stable mesh	yes
1014	af99cc80504283017e19abacc4e4374f88ab22df	af99cc80	2026-05-01T13:24:09+08:00	林禹安	feat	other	feat: infer wing feature extents	yes
1015	812838b8e16f4067467dea7d44f2e2e1080f2362	812838b8	2026-05-01T13:41:54+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add Black Cat SU2 stability ladder	yes
1016	82c6a948766347853710865b229f05d55b4deadc	82c6a948	2026-05-01T13:43:18+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: normalize mesh stability moment coefficient	yes
1017	dded8c0552ef93bf91cdb4f669967e96bf5da992	dded8c05	2026-05-01T13:49:09+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: gate mesh stability selection on successful cases	yes
1018	f87cc46c3967aeadd7f147f49f3eea4f40dbb576	f87cc46c	2026-05-01T13:54:37+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: require iterative convergence for mesh stability	yes
1019	aa3443480d8103c44b386abf80fc5ddb68a32c45	aa344348	2026-05-01T14:09:29+08:00	林禹安	docs	validation_calculix_fem_apdl	docs: record Black Cat mesh-native pipeline validation	yes
1020	f9ae66b5ce9d5b8bbc1d85d33809fec9a6f4596a	f9ae66b5	2026-05-01T14:10:40+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: reject negative drag in mesh stability selection	yes
1021	41a57899167cceb4d7a2eb62d4e69da31c063bda	41a57899	2026-05-01T14:12:41+08:00	林禹安	docs	planning_docs_reports	docs: record Black Cat force sign probe	yes
1022	6a63db7552867a552956d323ce417b42a4e14cca	6a63db75	2026-05-01T14:19:18+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add SU2 numerics controls to mesh-native route	yes
1023	db7daab6185d3cdbea014734e2b2c5a4124a7568	db7daab6	2026-05-01T14:25:12+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: require CFD evidence gate for mesh stability	yes
1024	bd486fe7b9d1ca374faa4b84f4c342fc555acc17	bd486fe7	2026-05-01T14:28:58+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: block negative drag in case-level CFD assessment	yes
1025	a093387a4f3ea5670001875e1a657fe2ad6dd9ac	a093387a	2026-05-01T14:57:22+08:00	林禹安	docs	high_fidelity_mesh_su2	docs: record Black Cat SU2 CFD evidence probe	yes
1026	27eb79f2ad13a45d8d5068cbf65ad90c42f59bc9	27eb79f2	2026-05-01T15:02:02+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add solver wall profiles to mesh-native SU2 route	yes
1027	352ad4ccde287b64903aefdc8ea414071bf9d10b	352ad4cc	2026-05-01T15:38:17+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add VSP-native Black Cat mesh geometry	yes
1028	c4526a4be57a679434e53031c7f0ba9a6193aabd	c4526a4b	2026-05-01T15:40:17+08:00	林禹安	docs	aero_avl_vsp_airfoil	docs: record Black Cat VSP geometry consistency	yes
1029	fe9b4c2e0a00c174af1a7a0bf556ae9482beb58f	fe9b4c2e	2026-05-01T16:11:30+08:00	林禹安	docs	high_fidelity_mesh_su2	docs: record VSP-native Black Cat SU2 smoke	yes
1030	adcbaccae659a166655bd3d5fb13e9f3613b5fff	adcbacca	2026-05-01T16:55:14+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add HPA CFD mesh advisory controls	yes
1031	205f5382eb3e1c278c8e160329972435ef11657c	205f5382	2026-05-01T17:02:20+08:00	林禹安	docs	high_fidelity_mesh_su2	docs: record VSP-native SU2 iter1000 evidence	yes
1032	6c3f46bef05f1e66ce67fe03d7b868950ad707e9	6c3f46be	2026-05-01T17:14:58+08:00	林禹安	fix	validation_calculix_fem_apdl	fix: relax shell v4 BL thickness validation	yes
1033	fe6ffd9529f3fa66904c813532a6d5420cef4ba2	fe6ffd95	2026-05-01T17:17:49+08:00	林禹安	docs	high_fidelity_mesh_su2	docs: record shell v4 BL current probe	yes
1034	3b953e47bf27d9a9a66c74a0f8850bbed6d28373	3b953e47	2026-05-01T17:20:32+08:00	林禹安	feat	aero_avl_vsp_airfoil	feat: support VSP-native Black Cat refinement ladders	yes
1035	402cd3e015d09c5f6b0f0597b06306d6c957dee7	402cd3e0	2026-05-01T17:44:18+08:00	林禹安	docs	high_fidelity_mesh_su2	docs: record VSP-native high-density SU2 smoke	yes
1036	69e0ebf0a9ac59303578b2c29d28bd3a3425b6c8	69e0ebf0	2026-05-01T17:45:19+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: label no-BL SU2 ladder as stability evidence	yes
1037	a22ba52d3650fe6167e30df9a9e9184bac2bcfb9	a22ba52d	2026-05-01T17:58:35+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: align HPA CFD solver and mesh policy	yes
1038	1a5a48e4a9be0f98904b53f5f92d38769679b093	1a5a48e4	2026-05-01T18:15:41+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: tune shell v4 SU2 turbulence inputs	yes
1039	3844fe68a8f6573ced982e6f711d7650ce1501f8	3844fe68	2026-05-01T18:15:55+08:00	林禹安	test	tests_fixes_hardening	test: cover shell v4 turbulence overrides	yes
1040	673c3a0a5766c95d723332082f61972d0002d787	673c3a0a	2026-05-01T18:31:22+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add mesh-native boundary-layer volume mesh	yes
1041	72c432a16ea35b55102a3fed02a4bdbb4d2dcdcd	72c432a1	2026-05-01T18:45:00+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: include boundary-layer prism quality in mesh gate	yes
1042	cc55cff2456c3d37e7158f8353bec0fdab0e6747	cc55cff2	2026-05-01T18:49:37+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: tolerate mixed core samples in BL mesh gate	yes
1043	e2c8c7e30f6aa1b9570dcef66368676d489992a2	e2c8c7e3	2026-05-01T19:07:47+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add mesh-native airfoil BL block topology	yes
1044	6924e3c64bea10299ba9fd0d25edc1a02591ce75	6924e3c6	2026-05-01T19:09:43+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: connect mesh-native BL blocks spanwise	yes
1045	1a1d783fcc73c7af022965c100b88984dcaf05de	1a1d783f	2026-05-01T19:12:22+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: classify mesh-native BL block boundaries	yes
1046	452979d7a8698a6ed20f187e886263de424bea9d	452979d7	2026-05-01T19:14:08+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: write mesh-native BL block SU2 smoke mesh	yes
1047	301e40302a52f6c3169ceae3486ba6ed21456307	301e4030	2026-05-01T19:16:19+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add BL block SU2 marker smoke case	yes
1048	7008a4437edd513e38aebac7dbc4fb5d6a83b3b3	7008a443	2026-05-01T19:19:25+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: orient mesh-native BL hexahedra for SU2	yes
1049	eec79227fe3dc3568acb7dd13ce850dec1cd3082	eec79227	2026-05-01T19:25:09+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: expose mesh-native BL block boundary surface	yes
1050	a3e8cd961e898a19f514760c01b22c1a9df62ea3	a3e8cd96	2026-05-01T19:31:56+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: add BL outer core interface surface	yes
1051	f4a8dca41d2217d71c11a0fa6e7e1fe34e92a021	f4a8dca4	2026-05-01T19:32:20+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: mesh core outside owned BL envelope	yes
1052	34946c8789699b276ec42810c42e6a6750285555	34946c87	2026-05-01T19:38:24+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: report BL core interface remeshing	yes
1053	3a116fc6663924fbd30be6a681e326e271df4c2d	3a116fc6	2026-05-01T19:42:16+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: preserve BL core boundary mesh	yes
1054	61120b6b239b074801826718ec294f4564dbfebf	61120b6b	2026-05-01T19:47:11+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: preserve BL interface as discrete core boundary	yes
1055	2425d40838bb3e15a223fced82fe621e03fee462	2425d408	2026-05-01T19:48:29+08:00	林禹安	feat	planning_docs_reports	feat: report mixed core element quality	yes
1056	3c22e762b2402d08f4bebf8caa1af487c15a823d	3c22e762	2026-05-01T19:51:29+08:00	林禹安	feat	high_fidelity_mesh_su2	feat: diagnose BL core coupling completeness	yes
1057	a00f5d6dd0be8472989c5610e46d133d900ed4e1	a00f5d6d	2026-05-01T19:57:49+08:00	林禹安	fix	high_fidelity_mesh_su2	fix: avoid sliver ears on BL core span caps	yes
